index,massinit,Xinit,Yinit,Zinit,fehinit,amlt,fov_core,fov0_core,eta
17219,1.37927,0.71003321,0.27358007,0.01638671,0.10422363,1.509201,0.009034,0.004517,0.061
17220,1.66677,0.74669181,0.25158491,0.00172328,-0.89577637,2.384201,0.013187,0.006593,0.673
17221,2.81677,0.72462066,0.26482760,0.01055174,-0.09577637,1.684201,0.018000,0.009000,0.323
17222,2.24177,0.74027137,0.25543718,0.00429145,-0.49577637,1.334201,0.018000,0.009000,0.498
17223,1.09177,0.68807954,0.28675228,0.02516818,0.30422363,2.034201,0.004881,0.002441,0.148
17224,1.23552,0.74558436,0.25224939,0.00216626,-0.79577637,1.596701,0.006957,0.003479,0.279
17225,2.38552,0.71808969,0.26874618,0.01316412,0.00422363,2.296701,0.018000,0.009000,0.629
17226,2.96052,0.73754323,0.25707406,0.00538271,-0.39577637,2.646701,0.018000,0.009000,0.104
17227,1.81052,0.67346973,0.29551816,0.03101211,0.40422363,1.946701,0.015263,0.007632,0.454
17228,1.52302,0.74245283,0.25412830,0.00341887,-0.59577637,2.121701,0.011110,0.005555,0.192
17229,2.67302,0.70014417,0.27951350,0.02034233,0.20422363,1.421701,0.018000,0.009000,0.542
17230,2.09802,0.74757384,0.25105569,0.00137046,-0.99577637,1.771701,0.018000,0.009000,0.017
17231,0.94802,0.72989366,0.26166380,0.00844253,-0.19577637,2.471701,0.002805,0.001402,0.367
17232,0.87614,0.74715793,0.25130524,0.00153683,-0.94577637,2.340451,0.001767,0.000883,0.520
17233,2.02614,0.72739924,0.26316046,0.00944031,-0.14577637,1.640451,0.018000,0.009000,0.170
17234,2.60114,0.74142322,0.25474607,0.00383071,-0.54577637,1.990451,0.018000,0.009000,0.695
17235,1.45114,0.69440644,0.28295613,0.02263742,0.25422363,2.690451,0.010072,0.005036,0.345
17236,1.73864,0.73593420,0.25803948,0.00602632,-0.34577637,1.465451,0.014225,0.007112,0.433
17237,2.88864,0.66509176,0.30054494,0.03436329,0.45422363,2.165451,0.018000,0.009000,0.083
17238,2.31364,0.74492889,0.25264267,0.00242844,-0.74577637,2.515451,0.018000,0.009000,0.608
17239,1.16364,0.71427043,0.27103774,0.01469183,0.05422363,1.815451,0.005919,0.002960,0.258
17240,1.01989,0.73898323,0.25621006,0.00480671,-0.44577637,2.602951,0.003843,0.001921,0.039
17241,2.16989,0.68111650,0.29093010,0.02795340,0.35422363,1.902951,0.018000,0.009000,0.389
17242,2.74489,0.74616952,0.25189829,0.00193219,-0.84577637,1.552951,0.018000,0.009000,0.214
17243,1.59489,0.72152821,0.26668308,0.01178872,-0.04577637,2.252951,0.012148,0.006074,0.564
17244,1.30739,0.74337289,0.25357627,0.00305084,-0.64577637,1.727951,0.007996,0.003998,0.126
17245,2.45739,0.70533844,0.27639694,0.01826463,0.15422363,2.427951,0.018000,0.009000,0.476
17246,1.88239,0.73213129,0.26032123,0.00754748,-0.24577637,2.077951,0.016301,0.008151,0.301
17247,0.73239,0.64595914,0.31202452,0.04201635,0.55422363,1.377951,0.000000,0.000000,0.651
17248,0.72341,0.74721255,0.25127247,0.00151498,-0.95202637,1.656857,0.000000,0.000000,0.342
17249,1.87341,0.72772600,0.26296440,0.00930960,-0.15202637,2.356857,0.016171,0.008086,0.692
17250,2.44841,0.74155834,0.25466500,0.00377667,-0.55202637,2.006857,0.018000,0.009000,0.167
17251,1.29841,0.69515493,0.28250704,0.02233803,0.24797363,1.306857,0.007866,0.003933,0.517
17252,1.58591,0.73614520,0.25791288,0.00594192,-0.35202637,2.531857,0.012019,0.006009,0.255
17253,2.73591,0.66618060,0.29989164,0.03392776,0.44797363,1.831857,0.018000,0.009000,0.605
17254,2.16091,0.74501494,0.25259103,0.00239402,-0.75202637,1.481857,0.018000,0.009000,0.080
17255,1.01091,0.71476990,0.27073806,0.01449204,0.04797363,2.181857,0.003713,0.001857,0.430
17256,1.15466,0.73915222,0.25610867,0.00473911,-0.45202637,1.394357,0.005790,0.002895,0.561
17257,2.30466,0.68202330,0.29038602,0.02759068,0.34797363,2.094357,0.018000,0.009000,0.211
17258,2.87966,0.74623810,0.25185714,0.00190476,-0.85202637,2.444357,0.018000,0.009000,0.386
17259,1.72966,0.72193301,0.26644020,0.01162680,-0.05202637,1.744357,0.014095,0.007048,0.036
17260,1.44216,0.74348078,0.25351153,0.00300769,-0.65202637,2.269357,0.009942,0.004971,0.649
17261,2.59216,0.70595172,0.27602897,0.01801931,0.14797363,1.569357,0.018000,0.009000,0.299
17262,2.01716,0.73239421,0.26016347,0.00744232,-0.25202637,1.919357,0.018000,0.009000,0.474
17263,0.86716,0.64725264,0.31124842,0.04149894,0.54797363,2.619357,0.001637,0.000818,0.124
17264,0.93903,0.73018688,0.26148787,0.00832525,-0.20202637,2.138107,0.002675,0.001337,0.058
17265,2.08903,0.63652320,0.31768608,0.04579072,0.59797363,1.438107,0.018000,0.009000,0.408
17266,2.66403,0.74257359,0.25405585,0.00337057,-0.60202637,1.788107,0.018000,0.009000,0.233
17267,1.51403,0.70082226,0.27910665,0.02007110,0.19797363,2.488107,0.010980,0.005490,0.583
17268,1.80153,0.74566119,0.25220329,0.00213553,-0.80202637,1.613107,0.015133,0.007567,0.145
17269,2.95153,0.71853959,0.26847624,0.01298416,-0.00202637,2.313107,0.018000,0.009000,0.495
17270,2.37653,0.73773211,0.25696074,0.00530716,-0.40202637,2.663107,0.018000,0.009000,0.320
17271,1.22653,0.67446459,0.29492124,0.03061416,0.39797363,1.963107,0.006828,0.003414,0.670
17272,1.08278,0.74429118,0.25302529,0.00268353,-0.70202637,2.400607,0.004751,0.002376,0.452
17273,2.23278,0.71058705,0.27324777,0.01616518,0.09797363,1.700607,0.018000,0.009000,0.102
17274,2.80778,0.73437277,0.25897634,0.00665089,-0.30202637,1.350607,0.018000,0.009000,0.627
17275,1.65778,0.65712476,0.30532514,0.03755010,0.49797363,2.050607,0.013057,0.006528,0.277
17276,1.37028,0.74042250,0.25534650,0.00423100,-0.50202637,1.875607,0.008904,0.004452,0.364
17277,2.52028,0.68890422,0.28625747,0.02483831,0.29797363,2.575607,0.018000,0.009000,0.014
17278,1.94528,0.74675302,0.25154819,0.00169879,-0.90202637,2.225607,0.017210,0.008605,0.539
17279,0.79528,0.72498451,0.26460929,0.01040619,-0.10202637,1.525607,0.000599,0.000299,0.189
17280,0.83122,0.74208022,0.25435187,0.00356791,-0.57702637,2.509982,0.001118,0.000559,0.638
17281,1.98122,0.69805863,0.28076482,0.02117655,0.22297363,1.809982,0.017729,0.008864,0.288
17282,2.55622,0.74742340,0.25114596,0.00143064,-0.97702637,1.459982,0.018000,0.009000,0.463
17283,1.40622,0.72898977,0.26220614,0.00880409,-0.17702637,2.159982,0.009423,0.004712,0.113
17284,1.69372,0.74534722,0.25239167,0.00226111,-0.77702637,1.984982,0.013576,0.006788,0.550
17285,2.84372,0.71670403,0.26957758,0.01371839,0.02297363,2.684982,0.018000,0.009000,0.200
17286,2.26872,0.73696063,0.25742362,0.00561575,-0.37702637,2.334982,0.018000,0.009000,0.375
17287,1.11872,0.67041620,0.29735028,0.03223352,0.42297363,1.634982,0.005270,0.002635,0.025
17288,1.26247,0.74650288,0.25169827,0.00179885,-0.87702637,2.072482,0.007347,0.003673,0.244
17289,2.41247,0.72349945,0.26550033,0.01100022,-0.07702637,1.372482,0.018000,0.009000,0.594
17290,2.98747,0.73980509,0.25571695,0.00447796,-0.47702637,1.722482,0.018000,0.009000,0.069
17291,1.83747,0.68554550,0.28827270,0.02618180,0.32297363,2.422482,0.015652,0.007826,0.419
17292,1.54997,0.73341062,0.25955363,0.00703575,-0.27702637,1.547482,0.011500,0.005750,0.331
17293,2.69997,0.65229339,0.30822396,0.03948264,0.52297363,2.247482,0.018000,0.009000,0.681
17294,2.12497,0.74389742,0.25326155,0.00284103,-0.67702637,2.597482,0.018000,0.009000,0.156
17295,0.97497,0.70832850,0.27460290,0.01706860,0.12297363,1.897482,0.003194,0.001597,0.506
17296,0.90310,0.74303996,0.25377603,0.00318402,-0.62702637,1.328732,0.002156,0.001078,0.353
17297,2.05310,0.70345144,0.27752914,0.01901942,0.17297363,2.028732,0.018000,0.009000,0.003
17298,2.62810,0.73132064,0.26080762,0.00787175,-0.22702637,2.378732,0.018000,0.009000,0.528
17299,1.47810,0.64199748,0.31440151,0.04360101,0.57297363,1.678732,0.010461,0.005231,0.178
17300,1.76560,0.73846191,0.25652285,0.00501524,-0.42702637,2.203732,0.014614,0.007307,0.441
17301,2.91560,0.67833165,0.29260101,0.02906734,0.37297363,1.503732,0.018000,0.009000,0.091
17302,2.34060,0.74595783,0.25202530,0.00201687,-0.82702637,1.853732,0.018000,0.009000,0.616
17303,1.19060,0.72028113,0.26743132,0.01228755,-0.02702637,2.553732,0.006309,0.003154,0.266
17304,1.04685,0.73528342,0.25842995,0.00628663,-0.32702637,1.766232,0.004232,0.002116,0.135
17305,2.19685,0.66175200,0.30254880,0.03569920,0.47297363,2.466232,0.018000,0.009000,0.485
17306,2.77185,0.74466330,0.25280202,0.00253468,-0.72702637,2.116232,0.018000,0.009000,0.310
17307,1.62185,0.71273252,0.27196049,0.01530699,0.07297363,1.416232,0.012538,0.006269,0.660
17308,1.33435,0.74698932,0.25140641,0.00160427,-0.92702637,2.641232,0.008385,0.004192,0.047
17309,2.48435,0.72639211,0.26376473,0.00984316,-0.12702637,1.941232,0.018000,0.009000,0.397
17310,1.90935,0.74100633,0.25499620,0.00399747,-0.52702637,1.591232,0.016691,0.008345,0.222
17311,0.75935,0.69210540,0.28433676,0.02355784,0.27297363,2.291232,0.000079,0.000040,0.572
17312,0.74138,0.73735172,0.25718897,0.00545931,-0.38952637,1.580295,0.000000,0.000000,0.490
17313,1.89138,0.67246343,0.29612194,0.03141463,0.41047363,2.280295,0.016431,0.008216,0.140
17314,2.46638,0.74550643,0.25229614,0.00219743,-0.78952637,2.630295,0.018000,0.009000,0.665
17315,1.31638,0.71763385,0.26901969,0.01334646,0.01047363,1.930295,0.008125,0.004063,0.315
17316,1.60388,0.74752441,0.25108535,0.00139024,-0.98952637,2.105295,0.012278,0.006139,0.402
17317,2.75388,0.72959644,0.26184213,0.00856142,-0.18952637,1.405295,0.018000,0.009000,0.052
17318,2.17888,0.74233037,0.25420178,0.00346785,-0.58952637,1.755295,0.018000,0.009000,0.577
17319,1.02888,0.69945760,0.27992544,0.02061696,0.21047363,2.455295,0.003973,0.001986,0.227
17320,1.17263,0.74409708,0.25314175,0.00276117,-0.68952637,1.842795,0.006049,0.003025,0.009
17321,2.32263,0.70947223,0.27391666,0.01661111,0.11047363,2.542795,0.018000,0.009000,0.359
17322,2.89763,0.73389831,0.25926102,0.00684068,-0.28952637,2.192795,0.018000,0.009000,0.184
17323,1.74763,0.65473493,0.30675904,0.03850603,0.51047363,1.492795,0.014355,0.007177,0.534
17324,1.46013,0.74011811,0.25552913,0.00435276,-0.48952637,2.367795,0.010202,0.005101,0.096
17325,2.61013,0.68724492,0.28725305,0.02550203,0.31047363,1.667795,0.018000,0.009000,0.446
17326,2.03513,0.74662973,0.25162216,0.00174811,-0.88952637,1.317795,0.018000,0.009000,0.271
17327,0.88513,0.72425190,0.26504886,0.01069924,-0.08952637,2.017795,0.001896,0.000948,0.621
17328,0.95700,0.74609995,0.25194003,0.00196002,-0.83952637,2.586545,0.002934,0.001467,0.599
17329,2.10700,0.72111801,0.26692920,0.01195280,-0.03952637,1.886545,0.018000,0.009000,0.249
17330,2.68200,0.73881187,0.25631288,0.00487525,-0.43952637,1.536545,0.018000,0.009000,0.424
17331,1.53200,0.68019902,0.29148059,0.02832039,0.36047363,2.236545,0.011240,0.005620,0.074
17332,1.81950,0.73186475,0.26048115,0.00765410,-0.23952637,1.711545,0.015393,0.007696,0.687
17333,2.96950,0.64465216,0.31280870,0.04253914,0.56047363,2.411545,0.018000,0.009000,0.337
17334,2.39450,0.74326347,0.25364192,0.00309461,-0.63952637,2.061545,0.018000,0.009000,0.512
17335,1.24450,0.70471735,0.27676959,0.01851306,0.16047363,1.361545,0.007087,0.003544,0.162
17336,1.10075,0.74128620,0.25482828,0.00388552,-0.53952637,2.324045,0.005011,0.002505,0.293
17337,2.25075,0.69364876,0.28341075,0.02294050,0.26047363,1.624045,0.018000,0.009000,0.643
17338,2.82575,0.74710252,0.25133849,0.00155899,-0.93952637,1.974045,0.018000,0.009000,0.118
17339,1.67575,0.72706804,0.26335918,0.00957278,-0.13952637,2.674045,0.013316,0.006658,0.468
17340,1.38825,0.74484161,0.25269503,0.00246336,-0.73952637,1.449045,0.009164,0.004582,0.206
17341,2.53825,0.71376442,0.27134135,0.01489423,0.06047363,2.149045,0.018000,0.009000,0.556
17342,1.96325,0.73572026,0.25816784,0.00611190,-0.33952637,2.499045,0.017469,0.008735,0.031
17343,0.81325,0.66399078,0.30120553,0.03480369,0.46047363,1.799045,0.000858,0.000429,0.381
17344,0.77731,0.74518344,0.25248994,0.00232663,-0.76452637,2.258420,0.000339,0.000169,0.107
17345,1.92731,0.71574958,0.27015025,0.01410017,0.03547363,1.558420,0.016950,0.008475,0.457
17346,2.50231,0.73655856,0.25766486,0.00577658,-0.36452637,1.908420,0.018000,0.009000,0.282
17347,1.35231,0.66832216,0.29860670,0.03307113,0.43547363,2.608420,0.008645,0.004322,0.632
17348,1.63981,0.74182294,0.25450624,0.00367082,-0.56452637,1.383420,0.012797,0.006399,0.020
17349,2.78981,0.69662465,0.28162521,0.02175014,0.23547363,2.083420,0.018000,0.009000,0.370
17350,2.21481,0.74731948,0.25120831,0.00147221,-0.96452637,2.433420,0.018000,0.009000,0.195
17351,1.06481,0.72836643,0.26258014,0.00905343,-0.16452637,1.733420,0.004492,0.002246,0.545
17352,1.20856,0.73290938,0.25985437,0.00723625,-0.26452637,2.695920,0.006568,0.003284,0.413
17353,2.35856,0.64979951,0.30972029,0.04048020,0.53547363,1.995920,0.018000,0.009000,0.063
17354,2.93356,0.74369204,0.25338478,0.00292319,-0.66452637,1.645920,0.018000,0.009000,0.588
17355,1.78356,0.70715521,0.27530687,0.01753792,0.13547363,2.345920,0.014874,0.007437,0.238
17356,1.49606,0.74637237,0.25177658,0.00185105,-0.86452637,1.820920,0.010721,0.005360,0.501
17357,2.64606,0.72272665,0.26596401,0.01130934,-0.06452637,2.520920,0.018000,0.009000,0.151
17358,2.07106,0.73948321,0.25591008,0.00460672,-0.46452637,2.170920,0.018000,0.009000,0.676
17359,0.92106,0.68380520,0.28931688,0.02687792,0.33547363,1.470920,0.002415,0.001208,0.326
17360,0.84919,0.73810208,0.25673875,0.00515917,-0.41452637,1.952170,0.001377,0.000689,0.217
17361,1.99919,0.67642042,0.29374775,0.02983183,0.38547363,2.652170,0.017988,0.008994,0.567
17362,2.57419,0.74581161,0.25211303,0.00207535,-0.81452637,2.302170,0.018000,0.009000,0.042
17363,1.42419,0.71942184,0.26794690,0.01263126,-0.01452637,1.602170,0.009683,0.004841,0.392
17364,1.71169,0.74281005,0.25391397,0.00327598,-0.61452637,2.477170,0.013836,0.006918,0.304
17365,2.86169,0.70215331,0.27830802,0.01953868,0.18547363,1.777170,0.018000,0.009000,0.654
17366,2.28669,0.73076147,0.26114312,0.00809541,-0.21452637,1.427170,0.018000,0.009000,0.129
17367,1.13669,0.63928801,0.31602719,0.04468480,0.58547363,2.127170,0.005530,0.002765,0.479
17368,0.99294,0.74687285,0.25147629,0.00165086,-0.91452637,1.514670,0.003454,0.001727,0.698
17369,2.14294,0.72569776,0.26418135,0.01012090,-0.11452637,2.214670,0.018000,0.009000,0.348
17370,2.71794,0.74071850,0.25516890,0.00411260,-0.51452637,2.564670,0.018000,0.009000,0.523
17371,1.56794,0.69052413,0.28528552,0.02419035,0.28547363,1.864670,0.011759,0.005880,0.173
17372,1.28044,0.73483437,0.25869938,0.00646625,-0.31452637,2.039670,0.007606,0.003803,0.610
17373,2.43044,0.65946356,0.30392187,0.03661458,0.48547363,1.339670,0.018000,0.009000,0.260
17374,1.85544,0.74447987,0.25291208,0.00260805,-0.71452637,1.689670,0.015912,0.007956,0.435
17375,0.70544,0.71167361,0.27259583,0.01573056,0.08547363,2.389670,0.000000,0.000000,0.085
17376,0.70769,0.73489118,0.25866529,0.00644353,-0.31608887,1.928928,0.000000,0.000000,0.619
17377,1.85769,0.65975235,0.30374859,0.03649906,0.48391113,2.628928,0.015944,0.007972,0.269
17378,2.43269,0.74450308,0.25289815,0.00259877,-0.71608887,2.278928,0.018000,0.009000,0.444
17379,1.28269,0.71180747,0.27251552,0.01567701,0.08391113,1.578928,0.007639,0.003819,0.094
17380,1.57019,0.74688759,0.25146744,0.00164496,-0.91608887,2.453928,0.011792,0.005896,0.532
17381,2.72019,0.72578558,0.26412865,0.01008577,-0.11608887,1.753928,0.018000,0.009000,0.182
17382,2.14519,0.74075492,0.25514705,0.00409803,-0.51608887,1.403928,0.018000,0.009000,0.357
17383,0.99519,0.69072389,0.28516567,0.02411044,0.28391113,2.103928,0.003486,0.001743,0.007
17384,1.13894,0.74283915,0.25389651,0.00326434,-0.61608887,1.491428,0.005562,0.002781,0.225
17385,2.28894,0.70231736,0.27820959,0.01947306,0.18391113,2.191428,0.018000,0.009000,0.575
17386,2.86394,0.73083221,0.26110068,0.00806712,-0.21608887,2.541428,0.018000,0.009000,0.050
17387,1.71394,0.63962971,0.31582218,0.04454812,0.58391113,1.841428,0.013868,0.006934,0.400
17388,1.42644,0.73814761,0.25671143,0.00514096,-0.41608887,2.016428,0.009715,0.004858,0.313
17389,2.57644,0.67666175,0.29360295,0.02973530,0.38391113,1.316428,0.018000,0.009000,0.663
17390,2.00144,0.74583012,0.25210193,0.00206795,-0.81608887,1.666428,0.018000,0.009000,0.138
17391,0.85144,0.71953049,0.26788170,0.01258780,-0.01608887,2.366428,0.001410,0.000705,0.488
17392,0.92331,0.74638889,0.25176667,0.00184445,-0.86608887,2.235178,0.002448,0.001224,0.379
17393,2.07331,0.72282438,0.26590537,0.01127025,-0.06608887,1.535178,0.018000,0.009000,0.029
17394,2.64831,0.73952394,0.25588564,0.00459043,-0.46608887,1.885178,0.018000,0.009000,0.554
17395,1.49831,0.68402500,0.28918500,0.02679000,0.33391113,2.585178,0.010753,0.005377,0.204
17396,1.78581,0.73297279,0.25981633,0.00721089,-0.26608887,1.360178,0.014906,0.007453,0.466
17397,2.93581,0.65011413,0.30953152,0.04035435,0.53391113,2.060178,0.018000,0.009000,0.116
17398,2.36081,0.74371803,0.25336918,0.00291279,-0.66608887,2.410178,0.018000,0.009000,0.641
17399,1.21081,0.70730351,0.27521789,0.01747860,0.13391113,1.710178,0.006601,0.003300,0.291
17400,1.06706,0.74185550,0.25448670,0.00365780,-0.56608887,2.672678,0.004524,0.002262,0.160
17401,2.21706,0.69680584,0.28151650,0.02167767,0.23391113,1.972678,0.018000,0.009000,0.510
17402,2.79206,0.74733263,0.25120042,0.00146695,-0.96608887,1.622678,0.018000,0.009000,0.335
17403,1.64206,0.72844527,0.26253284,0.00902189,-0.16608887,2.322678,0.012830,0.006415,0.685
17404,1.35456,0.74520417,0.25247750,0.00231833,-0.76608887,1.797678,0.008677,0.004338,0.072
17405,2.50456,0.71587025,0.27007785,0.01405190,0.03391113,2.497678,0.018000,0.009000,0.422
17406,1.92956,0.73660943,0.25763434,0.00575623,-0.36608887,2.147678,0.016983,0.008491,0.247
17407,0.77956,0.66858650,0.29844810,0.03296540,0.43391113,1.447678,0.000371,0.000186,0.597
17408,0.81550,0.74486355,0.25268187,0.00245458,-0.74108887,2.607053,0.000891,0.000445,0.324
17409,1.96550,0.71389154,0.27126508,0.01484339,0.05891113,1.907053,0.017502,0.008751,0.674
17410,2.54050,0.73577402,0.25813559,0.00609039,-0.34108887,1.557053,0.018000,0.009000,0.149
17411,1.39050,0.66426717,0.30103970,0.03469313,0.45891113,2.257053,0.009196,0.004598,0.499
17412,1.67800,0.74132064,0.25480762,0.00387175,-0.54108887,1.732053,0.013349,0.006674,0.236
17413,2.82800,0.69383905,0.28329657,0.02286438,0.25891113,2.432053,0.018000,0.009000,0.586
17414,2.25300,0.74711645,0.25133013,0.00155342,-0.94108887,2.082053,0.018000,0.009000,0.061
17415,1.10300,0.72715126,0.26330925,0.00953950,-0.14108887,1.382053,0.005043,0.002522,0.411
17416,1.24675,0.73193173,0.26044096,0.00762731,-0.24108887,2.344553,0.007120,0.003560,0.543
17417,2.39675,0.64498017,0.31261190,0.04240793,0.55891113,1.644553,0.018000,0.009000,0.193
17418,2.97175,0.74329097,0.25362542,0.00308361,-0.64108887,1.994553,0.018000,0.009000,0.368
17419,1.82175,0.70487336,0.27667598,0.01845066,0.15891113,2.694553,0.015425,0.007713,0.018
17420,1.53425,0.74611744,0.25192954,0.00195303,-0.84108887,1.469553,0.011272,0.005636,0.630
17421,2.68425,0.72122107,0.26686736,0.01191157,-0.04108887,2.169553,0.018000,0.009000,0.280
17422,2.10925,0.73885493,0.25628704,0.00485803,-0.44108887,2.519553,0.018000,0.009000,0.455
17423,0.95925,0.68042940,0.29134236,0.02822824,0.35891113,1.819553,0.002967,0.001483,0.105
17424,0.88737,0.74015663,0.25550602,0.00433735,-0.49108887,1.600803,0.001929,0.000964,0.083
17425,2.03737,0.68745451,0.28712729,0.02541819,0.30891113,2.300803,0.018000,0.009000,0.433
17426,2.61237,0.74664533,0.25161280,0.00174187,-0.89108887,2.650803,0.018000,0.009000,0.258
17427,1.46237,0.72434456,0.26499327,0.01066218,-0.09108887,1.950803,0.010234,0.005117,0.608
17428,1.74987,0.74412164,0.25312701,0.00275134,-0.69108887,2.125803,0.014387,0.007194,0.171
17429,2.89987,0.70961315,0.27383211,0.01655474,0.10891113,1.425803,0.018000,0.009000,0.521
17430,2.32487,0.73395833,0.25922500,0.00681667,-0.29108887,1.775803,0.018000,0.009000,0.346
17431,1.17487,0.65503647,0.30657812,0.03838541,0.50891113,2.475803,0.006082,0.003041,0.696
17432,1.03112,0.74753683,0.25107790,0.00138527,-0.99108887,1.863303,0.004005,0.002003,0.477
17433,2.18112,0.72967113,0.26179732,0.00853155,-0.19108887,2.563303,0.018000,0.009000,0.127
17434,2.75612,0.74236115,0.25418331,0.00345554,-0.59108887,2.213303,0.018000,0.009000,0.652
17435,1.60612,0.69963004,0.27982197,0.02054798,0.20891113,1.513303,0.012311,0.006155,0.302
17436,1.31862,0.73739985,0.25716009,0.00544006,-0.39108887,2.388303,0.008158,0.004079,0.390
17437,2.46862,0.67271608,0.29597035,0.03131357,0.40891113,1.688303,0.018000,0.009000,0.040
17438,1.89362,0.74552602,0.25228439,0.00218959,-0.79108887,1.338303,0.016463,0.008232,0.565
17439,0.74362,0.71774837,0.26895098,0.01330065,0.00891113,2.038303,0.000000,0.000000,0.215
17440,0.76159,0.74700365,0.25139781,0.00159854,-0.92858887,1.305490,0.000112,0.000056,0.122
17441,1.91159,0.72647760,0.26371344,0.00980896,-0.12858887,2.005490,0.016723,0.008361,0.472
17442,2.48659,0.74104174,0.25497496,0.00398330,-0.52858887,2.355490,0.018000,0.009000,0.297
17443,1.33659,0.69230038,0.28421977,0.02347985,0.27141113,1.655490,0.008417,0.004209,0.647
17444,1.62409,0.73533869,0.25839679,0.00626452,-0.32858887,2.180490,0.012570,0.006285,0.034
17445,2.77409,0.66203455,0.30237927,0.03558618,0.47141113,1.480490,0.018000,0.009000,0.384
17446,2.19909,0.74468587,0.25278848,0.00252565,-0.72858887,1.830490,0.018000,0.009000,0.209
17447,1.04909,0.71286298,0.27188221,0.01525481,0.07141113,2.530490,0.004265,0.002132,0.559
17448,1.19284,0.73850619,0.25649629,0.00499752,-0.42858887,1.742990,0.006341,0.003171,0.428
17449,2.34284,0.67856745,0.29245953,0.02897302,0.37141113,2.442990,0.018000,0.009000,0.078
17450,2.91784,0.74597582,0.25201451,0.00200967,-0.82858887,2.092990,0.018000,0.009000,0.603
17451,1.76784,0.72038695,0.26736783,0.01224522,-0.02858887,1.392990,0.014647,0.007323,0.253
17452,1.48034,0.74306824,0.25375905,0.00317270,-0.62858887,2.617990,0.010494,0.005247,0.515
17453,2.63034,0.70361143,0.27743314,0.01895543,0.17141113,1.917990,0.018000,0.009000,0.165
17454,2.05534,0.73138947,0.26076632,0.00784421,-0.22858887,1.567990,0.018000,0.009000,0.690
17455,0.90534,0.64233230,0.31420062,0.04346708,0.57141113,2.267990,0.002188,0.001094,0.340
17456,0.97722,0.73347232,0.25951661,0.00701107,-0.27858887,2.486740,0.003226,0.001613,0.187
17457,2.12722,0.65260144,0.30803914,0.03935943,0.52141113,1.786740,0.018000,0.009000,0.537
17458,2.70222,0.74392268,0.25324639,0.00283093,-0.67858887,1.436740,0.018000,0.009000,0.012
17459,1.55222,0.70847307,0.27451616,0.01701077,0.12141113,2.136740,0.011532,0.005766,0.362
17460,1.83972,0.74651893,0.25168864,0.00179243,-0.87858887,1.961740,0.015685,0.007842,0.275
17461,2.98972,0.72359461,0.26544324,0.01096216,-0.07858887,2.661740,0.018000,0.009000,0.625
17462,2.41472,0.73984470,0.25569318,0.00446212,-0.47858887,2.311740,0.018000,0.009000,0.100
17463,1.26472,0.68576015,0.28814391,0.02609594,0.32141113,1.611740,0.007379,0.003690,0.450
17464,1.12097,0.74536737,0.25237958,0.00225305,-0.77858887,2.049240,0.005303,0.002651,0.668
17465,2.27097,0.71682159,0.26950704,0.01367136,0.02141113,1.349240,0.018000,0.009000,0.318
17466,2.84597,0.73701011,0.25739393,0.00559595,-0.37858887,1.699240,0.018000,0.009000,0.493
17467,1.69597,0.67067465,0.29719521,0.03213014,0.42141113,2.399240,0.013608,0.006804,0.143
17468,1.40847,0.74211188,0.25433287,0.00355525,-0.57858887,1.524240,0.009456,0.004728,0.581
17469,2.55847,0.69823541,0.28065876,0.02110584,0.22141113,2.224240,0.018000,0.009000,0.231
17470,1.98347,0.74743619,0.25113829,0.00142553,-0.97858887,2.574240,0.017761,0.008881,0.406
17471,0.83347,0.72906650,0.26216010,0.00877340,-0.17858887,1.874240,0.001150,0.000575,0.056
17472,0.79753,0.74045996,0.25532402,0.00421602,-0.50358887,2.158615,0.000631,0.000315,0.504
17473,1.94753,0.68910885,0.28613469,0.02475646,0.29641113,1.458615,0.017242,0.008621,0.154
17474,2.52253,0.74676819,0.25153909,0.00169273,-0.90358887,1.808615,0.018000,0.009000,0.679
17475,1.37253,0.72507472,0.26455517,0.01037011,-0.10358887,2.508615,0.008937,0.004468,0.329
17476,1.66003,0.74431506,0.25301096,0.00267398,-0.70358887,1.633615,0.013089,0.006545,0.417
17477,2.81003,0.71072441,0.27316536,0.01611024,0.09641113,2.333615,0.018000,0.009000,0.067
17478,2.23503,0.73443117,0.25894130,0.00662753,-0.30358887,2.683615,0.018000,0.009000,0.592
17479,1.08503,0.65741989,0.30514807,0.03743205,0.49641113,1.983615,0.004784,0.002392,0.242
17480,1.22878,0.74568022,0.25219187,0.00212791,-0.80358887,2.421115,0.006860,0.003430,0.023
17481,2.37878,0.71865115,0.26840931,0.01293954,-0.00358887,1.721115,0.018000,0.009000,0.373
17482,2.95378,0.73777892,0.25693265,0.00528843,-0.40358887,1.371115,0.018000,0.009000,0.198
17483,1.80378,0.67471154,0.29477308,0.03051539,0.39641113,2.071115,0.015166,0.007583,0.548
17484,1.51628,0.73025956,0.26144426,0.00829618,-0.20358887,1.896115,0.011013,0.005506,0.111
17485,2.66628,0.63687185,0.31747689,0.04565126,0.59641113,2.596115,0.018000,0.009000,0.461
17486,2.09128,0.74260351,0.25403789,0.00335860,-0.60358887,2.246115,0.018000,0.009000,0.286
17487,0.94128,0.70099046,0.27900572,0.02000382,0.19641113,1.546115,0.002707,0.001354,0.636
17488,0.86940,0.74350751,0.25349549,0.00299700,-0.65358887,1.677365,0.001669,0.000835,0.570
